#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2954    -6.62084    -6.66131   0.0032257
        2955    -6.61717     -6.6613  0.00322464
        2956    -6.61389    -6.66128  0.00322359
        2957    -6.61069    -6.66126  0.00322254
        2958    -6.60759    -6.66125  0.00322151
        2959    -6.60425    -6.66123  0.00322048
        2960    -6.60133    -6.66121  0.00321945
        2961    -6.59852    -6.66118  0.00321843
        2962    -6.59517    -6.66116  0.00321742
        2963    -6.59226    -6.66114  0.00321642
        2964     -6.5898    -6.66112  0.00321543
        2965    -6.58746    -6.66109  0.00321444
        2966    -6.58492    -6.66106  0.00321346
        2967    -6.58285    -6.66104  0.00321248
        2968    -6.58027    -6.66101  0.00321152
        2969    -6.57817    -6.66098  0.00321055
        2970    -6.57685    -6.66095   0.0032096
        2971    -6.57537    -6.66093  0.00320865
        2972    -6.57371     -6.6609   0.0032077
        2973    -6.57319    -6.66087  0.00320676
        2974    -6.57186    -6.66084  0.00320582
        2975    -6.57102    -6.66081  0.00320488
        2976    -6.57067    -6.66078  0.00320395
        2977     -6.5705    -6.66075  0.00320302
        2978    -6.56984    -6.66072  0.00320209
        2979    -6.57033    -6.66069  0.00320116
        2980    -6.57002    -6.66066  0.00320023
        2981    -6.57054    -6.66062   0.0031993
        2982    -6.57057    -6.66059  0.00319837
        2983    -6.57144    -6.66056  0.00319743
        2984    -6.57182    -6.66054   0.0031965
        2985    -6.57238    -6.66051  0.00319557
        2986    -6.57343    -6.66048  0.00319463
        2987    -6.57465    -6.66045  0.00319369
        2988    -6.57635    -6.66042  0.00319274
        2989    -6.57822    -6.66039  0.00319179
        2990     -6.5796    -6.66037  0.00319084
        2991    -6.58113    -6.66034  0.00318988
        2992    -6.58314    -6.66031  0.00318892
        2993    -6.58529    -6.66029  0.00318796
        2994    -6.58759    -6.66026  0.00318698
        2995    -6.59002    -6.66024  0.00318601
        2996    -6.59323    -6.66022  0.00318502
        2997    -6.59624     -6.6602  0.00318403
        2998    -6.59904    -6.66018  0.00318303
        2999    -6.60228    -6.66016  0.00318203
        3000     -6.6053    -6.66014  0.00318102
        3001     -6.6081    -6.66012  0.00318001
        3002    -6.61098     -6.6601  0.00317899
        3003    -6.61298    -6.66009  0.00317797
        3004    -6.61635    -6.66007  0.00317695
        3005    -6.61946    -6.66006  0.00317592
        3006    -6.62295    -6.66005  0.00317489
        3007     -6.6265    -6.66004  0.00317385
        3008    -6.63009    -6.66003  0.00317281
        3009    -6.63372    -6.66002  0.00317177
        3010    -6.63737    -6.66001  0.00317072
        3011    -6.64039       -6.66  0.00316968
        3012     -6.6444       -6.66  0.00316863
        3013    -6.64743       -6.66  0.00316758
        3014    -6.65078    -6.65999  0.00316653
        3015    -6.65444    -6.65999  0.00316548
        3016    -6.65808    -6.65999  0.00316443
        3017    -6.66169    -6.65999  0.00316338
        3018    -6.66493    -6.65999  0.00316233
        3019    -6.66909    -6.65999  0.00316129
        3020    -6.67255       -6.66  0.00316024
        3021    -6.67595       -6.66   0.0031592
        3022    -6.67993    -6.66001  0.00315816
        3023    -6.68287    -6.66002  0.00315713
        3024    -6.68604    -6.66003   0.0031561
        3025    -6.68913    -6.66004  0.00315507
        3026    -6.69244    -6.66005  0.00315404
        3027    -6.69469    -6.66006  0.00315302
        3028    -6.69748    -6.66007  0.00315201
        3029    -6.69918    -6.66008  0.00315099
        3030    -6.70143     -6.6601  0.00314998
        3031    -6.70485    -6.66011  0.00314898
        3032     -6.7075    -6.66013  0.00314798
        3033    -6.70971    -6.66014  0.00314698
        3034    -6.71146    -6.66016  0.00314599
        3035    -6.71308    -6.66018    0.003145
        3036    -6.71521     -6.6602  0.00314402
        3037    -6.71754    -6.66022  0.00314304
        3038     -6.7194    -6.66024  0.00314206
        3039    -6.72177    -6.66026   0.0031411
        3040    -6.72303    -6.66028  0.00314013
        3041    -6.72415     -6.6603  0.00313917
        3042    -6.72481    -6.66032  0.00313821
        3043    -6.72566    -6.66034  0.00313725
        3044    -6.72636    -6.66036  0.00313629
        3045    -6.72596    -6.66038  0.00313534
        3046    -6.72639     -6.6604  0.00313438
        3047    -6.72734    -6.66043  0.00313343
        3048    -6.72654    -6.66045  0.00313248
        3049    -6.72658    -6.66047  0.00313153
        3050    -6.72714    -6.66049  0.00313058
        3051    -6.72726    -6.66051  0.00312963
        3052     -6.7266    -6.66054  0.00312868
        3053    -6.72518    -6.66056  0.00312772
        3054    -6.72462    -6.66058  0.00312677
        3055    -6.72395     -6.6606  0.00312581
        3056    -6.72285    -6.66062  0.00312486
        3057    -6.72198    -6.66064   0.0031239
        3058    -6.72133    -6.66066  0.00312294
        3059    -6.72092    -6.66068  0.00312198
        3060    -6.71946     -6.6607  0.00312102
        3061    -6.71824    -6.66072  0.00312006
        3062    -6.71695    -6.66073  0.00311909
        3063    -6.71559    -6.66075  0.00311813
        3064    -6.71482    -6.66077  0.00311716
        3065    -6.71335    -6.66079  0.00311619
        3066    -6.71183     -6.6608  0.00311522
        3067    -6.70994    -6.66082  0.00311424
        3068    -6.70834    -6.66084  0.00311327
        3069    -6.70672    -6.66085  0.00311229
        3070    -6.70604    -6.66087  0.00311131
        3071    -6.70437    -6.66088  0.00311033
        3072    -6.70301    -6.66089  0.00310935
        3073    -6.70101    -6.66091  0.00310836
        3074    -6.69868    -6.66092  0.00310737
        3075    -6.69668    -6.66093  0.00310639
        3076    -6.69501    -6.66094   0.0031054
        3077    -6.69336    -6.66095   0.0031044
        3078    -6.69206    -6.66096  0.00310341
        3079    -6.69047    -6.66097  0.00310242
        3080    -6.68955    -6.66098  0.00310143
        3081    -6.68769    -6.66099  0.00310043
        3082    -6.68621      -6.661  0.00309944
        3083    -6.68476    -6.66101  0.00309844
        3084    -6.68337    -6.66101  0.00309744
        3085     -6.6817    -6.66102  0.00309645
        3086    -6.68106    -6.66103  0.00309545
        3087    -6.68081    -6.66103  0.00309445
        3088    -6.67964    -6.66104  0.00309346
        3089    -6.67821    -6.66104  0.00309246
        3090    -6.67685    -6.66105  0.00309147
        3091    -6.67621    -6.66105  0.00309047
        3092    -6.67498    -6.66106  0.00308947
        3093     -6.6748    -6.66106  0.00308848
        3094    -6.67437    -6.66107  0.00308748
        3095    -6.67336    -6.66107  0.00308649
        3096    -6.67242    -6.66107  0.00308549
        3097    -6.67221    -6.66108   0.0030845
        3098    -6.67175    -6.66108   0.0030835
        3099    -6.67169    -6.66109  0.00308251
        3100    -6.67137    -6.66109  0.00308152
        3101    -6.67114    -6.66109  0.00308053
        3102    -6.67097    -6.66109  0.00307954
        3103    -6.67121     -6.6611  0.00307854
        3104    -6.67087     -6.6611  0.00307755
        3105    -6.67093     -6.6611  0.00307656
        3106     -6.6717    -6.66111  0.00307558
        3107    -6.67191    -6.66111  0.00307459
        3108    -6.67186    -6.66111   0.0030736
        3109    -6.67285    -6.66112  0.00307261
        3110    -6.67294    -6.66112  0.00307163
        3111    -6.67375    -6.66113  0.00307064
        3112     -6.6743    -6.66113  0.00306966
        3113    -6.67557    -6.66114  0.00306868
        3114    -6.67626    -6.66114   0.0030677
        3115    -6.67767    -6.66115  0.00306672
        3116    -6.67881    -6.66115  0.00306574
        3117     -6.6797    -6.66116  0.00306476
        3118    -6.68065    -6.66116  0.00306378
        3119    -6.68133    -6.66117  0.00306281
        3120    -6.68273    -6.66118  0.00306183
        3121    -6.68451    -6.66118  0.00306086
        3122    -6.68635    -6.66119  0.00305989
        3123    -6.68729     -6.6612  0.00305892
        3124    -6.68827    -6.66121  0.00305796
        3125    -6.69029    -6.66122  0.00305699
        3126     -6.6914    -6.66123  0.00305603
        3127    -6.69223    -6.66124  0.00305507
        3128    -6.69474    -6.66125  0.00305411
        3129    -6.69569    -6.66126  0.00305315
        3130    -6.69636    -6.66127   0.0030522
        3131    -6.69838    -6.66128  0.00305125
        3132     -6.6998     -6.6613   0.0030503
        3133    -6.70127    -6.66131  0.00304935
        3134    -6.70343    -6.66132  0.00304841
        3135    -6.70531    -6.66134  0.00304747
        3136    -6.70723    -6.66135  0.00304653
        3137    -6.70952    -6.66137   0.0030456
        3138    -6.71184    -6.66138  0.00304467
        3139    -6.71355     -6.6614  0.00304375
        3140    -6.71562    -6.66142  0.00304283
        3141    -6.71869    -6.66143  0.00304191
        3142    -6.72016    -6.66145    0.003041
        3143    -6.72199    -6.66147  0.00304009
        3144    -6.72319    -6.66149  0.00303919
        3145    -6.72604    -6.66151  0.00303829
        3146    -6.72889    -6.66153   0.0030374
        3147    -6.73079    -6.66156  0.00303652
        3148     -6.7327    -6.66158  0.00303564
        3149    -6.73526     -6.6616  0.00303476
        3150    -6.73783    -6.66163   0.0030339
        3151    -6.74007    -6.66165  0.00303304
        3152     -6.7423    -6.66168  0.00303218
        3153     -6.7442     -6.6617  0.00303133
        3154    -6.74706    -6.66173  0.00303049
        3155    -6.75023    -6.66176  0.00302966
        3156    -6.75274    -6.66179  0.00302884
        3157    -6.75587    -6.66182  0.00302803
        3158    -6.75834    -6.66185  0.00302722
        3159    -6.76044    -6.66188  0.00302642
        3160     -6.7609    -6.66191  0.00302563
        3161    -6.76295    -6.66194  0.00302484
        3162    -6.76463    -6.66197  0.00302406
        3163    -6.76562    -6.66201  0.00302328
        3164    -6.76722    -6.66204  0.00302251
        3165    -6.76974    -6.66207  0.00302174
        3166    -6.77221    -6.66211  0.00302099
        3167    -6.77398    -6.66214  0.00302024
        3168    -6.77602    -6.66218   0.0030195
        3169    -6.77735    -6.66222  0.00301877
        3170    -6.77895    -6.66225  0.00301804
        3171    -6.78048    -6.66229  0.00301732
        3172    -6.78163    -6.66233   0.0030166
        3173    -6.78368    -6.66237  0.00301589
        3174    -6.78437     -6.6624  0.00301519
        3175    -6.78532    -6.66244  0.00301449
        3176    -6.78652    -6.66248  0.00301379
        3177    -6.78829    -6.66252   0.0030131
        3178    -6.78967    -6.66256  0.00301242
        3179    -6.79032     -6.6626  0.00301174
        3180     -6.7909    -6.66264  0.00301106
        3181    -6.79206    -6.66268  0.00301039
        3182    -6.79377    -6.66272  0.00300973
        3183    -6.79477    -6.66277  0.00300907
        3184    -6.79569    -6.66281  0.00300841
        3185     -6.7962    -6.66285  0.00300776
        3186    -6.79695    -6.66289  0.00300711
        3187    -6.79796    -6.66293  0.00300647
        3188    -6.79758    -6.66298  0.00300582
        3189    -6.79777    -6.66302  0.00300517
        3190    -6.79789    -6.66306  0.00300453
        3191    -6.79792     -6.6631  0.00300388
        3192    -6.79754    -6.66314  0.00300324
        3193    -6.79741    -6.66319  0.00300259
        3194    -6.79655    -6.66323  0.00300194
        3195    -6.79594    -6.66327  0.00300129
        3196    -6.79524    -6.66331  0.00300064
        3197    -6.79446    -6.66335  0.00299998
        3198    -6.79328    -6.66339  0.00299931
        3199    -6.79267    -6.66343  0.00299865
        3200    -6.79166    -6.66347  0.00299798
        3201    -6.79057    -6.66351  0.00299731
        3202    -6.79037    -6.66355  0.00299663
        3203    -6.78945    -6.66359  0.00299595
        3204    -6.78846    -6.66363  0.00299527
        3205    -6.78576    -6.66367  0.00299458
        3206    -6.78462    -6.66371  0.00299388
        3207    -6.78372    -6.66374  0.00299318
        3208    -6.78308    -6.66378  0.00299248
        3209    -6.78139    -6.66382  0.00299177
        3210    -6.77963    -6.66385  0.00299106
        3211    -6.77748    -6.66389  0.00299034
        3212     -6.7759    -6.66392  0.00298961
        3213    -6.77426    -6.66396  0.00298888
        3214    -6.77255    -6.66399  0.00298814
        3215    -6.77012    -6.66403  0.00298739
        3216    -6.76827    -6.66406  0.00298664
        3217    -6.76636    -6.66409  0.00298588
        3218    -6.76438    -6.66412  0.00298511
        3219    -6.76233    -6.66415  0.00298434
        3220    -6.75989    -6.66418  0.00298356
        3221    -6.75739    -6.66421  0.00298278
        3222    -6.75515    -6.66424  0.00298199
        3223     -6.7522    -6.66427  0.00298118
        3224    -6.74984    -6.66429  0.00298038
        3225    -6.74678    -6.66432  0.00297956
        3226     -6.7443    -6.66434  0.00297874
        3227    -6.74176    -6.66437  0.00297792
        3228    -6.74046    -6.66439  0.00297709
        3229    -6.73813    -6.66441  0.00297625
        3230    -6.73478    -6.66443  0.00297541
        3231    -6.73201    -6.66446  0.00297456
        3232    -6.72887    -6.66448  0.00297371
        3233    -6.72568    -6.66449  0.00297285
        3234    -6.72276    -6.66451  0.00297199
        3235    -6.71978    -6.66453  0.00297112
        3236    -6.71643    -6.66455  0.00297024
        3237    -6.71304    -6.66456  0.00296936
        3238    -6.70992    -6.66457  0.00296848
        3239    -6.70675    -6.66459  0.00296759
        3240    -6.70354     -6.6646   0.0029667
        3241    -6.69964    -6.66461   0.0029658
        3242    -6.69537    -6.66462   0.0029649
        3243    -6.69171    -6.66463    0.002964
        3244    -6.68802    -6.66464   0.0029631
        3245    -6.68461    -6.66464  0.00296219
        3246    -6.68085    -6.66465  0.00296128
        3247    -6.67802    -6.66465  0.00296037
        3248    -6.67452    -6.66465  0.00295946
        3249    -6.67066    -6.66466  0.00295855
        3250     -6.6671    -6.66466  0.00295764
        3251    -6.66417    -6.66466  0.00295673
        3252     -6.6609    -6.66466  0.00295582
        3253    -6.65728    -6.66465  0.00295491
        3254    -6.65365    -6.66465  0.00295401
        3255    -6.64936    -6.66464   0.0029531
        3256    -6.64604    -6.66464   0.0029522
        3257    -6.64141    -6.66463  0.00295131
        3258    -6.63776    -6.66462  0.00295041
        3259    -6.63443    -6.66461  0.00294952
        3260    -6.63046     -6.6646  0.00294863
        3261    -6.62746    -6.66459  0.00294775
        3262    -6.62383    -6.66458  0.00294688
        3263    -6.62085    -6.66457    0.002946
        3264    -6.61692    -6.66455  0.00294514
        3265    -6.61301    -6.66454  0.00294428
        3266     -6.6101    -6.66452  0.00294342
        3267    -6.60656     -6.6645  0.00294257
        3268    -6.60371    -6.66448  0.00294173
        3269    -6.60088    -6.66446   0.0029409
        3270     -6.5981    -6.66444  0.00294007
        3271    -6.59503    -6.66442  0.00293925
        3272    -6.59168     -6.6644  0.00293843
        3273    -6.58805    -6.66438  0.00293763
        3274    -6.58414    -6.66435  0.00293683
        3275    -6.58062    -6.66433  0.00293605
        3276    -6.57747     -6.6643  0.00293527
        3277     -6.5747    -6.66427   0.0029345
        3278    -6.57199    -6.66424  0.00293374
        3279    -6.56901    -6.66422  0.00293299
        3280    -6.56643    -6.66419  0.00293225
        3281    -6.56295    -6.66416  0.00293152
        3282    -6.55986    -6.66412  0.00293079
        3283    -6.55749    -6.66409  0.00293008
        3284    -6.55519    -6.66406  0.00292938
        3285    -6.55232    -6.66402  0.00292868
        3286    -6.54985    -6.66399    0.002928
        3287    -6.54747    -6.66395  0.00292732
        3288    -6.54516    -6.66392  0.00292665
        3289    -6.54261    -6.66388    0.002926
        3290    -6.54079    -6.66384  0.00292535
        3291    -6.53809     -6.6638  0.00292471
        3292     -6.5358    -6.66377  0.00292408
        3293    -6.53424    -6.66373  0.00292345
        3294    -6.53213    -6.66369  0.00292284
        3295    -6.53075    -6.66365  0.00292223
        3296    -6.52913    -6.66361  0.00292163
        3297    -6.52761    -6.66356  0.00292103
        3298    -6.52585    -6.66352  0.00292045
        3299    -6.52483    -6.66348  0.00291986
        3300    -6.52358    -6.66344  0.00291929
        3301    -6.52339     -6.6634  0.00291871
        3302    -6.52297    -6.66335  0.00291814
        3303    -6.52167    -6.66331  0.00291757
        3304    -6.52111    -6.66327    0.002917
        3305    -6.51999    -6.66322  0.00291644
        3306    -6.51961    -6.66318  0.00291588
        3307    -6.51899    -6.66314  0.00291533
        3308    -6.51847    -6.66309  0.00291478
        3309    -6.51803    -6.66305  0.00291422
        3310    -6.51768    -6.66301  0.00291367
        3311    -6.51742    -6.66296  0.00291313
        3312    -6.51693    -6.66292  0.00291258
        3313    -6.51716    -6.66287  0.00291203
        3314    -6.51749    -6.66283  0.00291149
        3315    -6.51758    -6.66279  0.00291094
        3316    -6.51742    -6.66274  0.00291039
        3317      -6.518     -6.6627  0.00290984
        3318    -6.51801    -6.66265  0.00290929
        3319    -6.51843    -6.66261  0.00290874
        3320    -6.51892    -6.66257  0.00290818
        3321     -6.5195    -6.66252  0.00290763
        3322    -6.52015    -6.66248  0.00290707
        3323    -6.52088    -6.66244   0.0029065
        3324    -6.52103     -6.6624  0.00290594
        3325    -6.52191    -6.66235  0.00290537
        3326    -6.52285    -6.66231   0.0029048
        3327    -6.52419    -6.66227  0.00290423
        3328    -6.52528    -6.66223  0.00290365
        3329    -6.52676    -6.66219  0.00290306
        3330     -6.5283    -6.66215  0.00290246
        3331    -6.52894    -6.66211  0.00290187
        3332    -6.53029    -6.66207  0.00290127
        3333     -6.5317    -6.66203  0.00290066
        3334    -6.53349    -6.66199  0.00290005
        3335    -6.53405    -6.66195  0.00289943
        3336    -6.53563    -6.66192  0.00289881
        3337    -6.53727    -6.66188  0.00289818
        3338    -6.53961    -6.66184  0.00289754
        3339    -6.54135    -6.66181   0.0028969
        3340    -6.54314    -6.66177  0.00289625
        3341    -6.54497    -6.66173   0.0028956
        3342    -6.54652     -6.6617  0.00289493
        3343    -6.54844    -6.66167  0.00289427
        3344    -6.55072    -6.66163  0.00289359
        3345    -6.55304     -6.6616  0.00289291
        3346    -6.55474    -6.66157  0.00289222
        3347    -6.55713    -6.66154  0.00289152
        3348    -6.55922    -6.66151  0.00289082
        3349    -6.56101    -6.66148  0.00289012
        3350    -6.56283    -6.66145   0.0028894
        3351      -6.565    -6.66142  0.00288868
        3352    -6.56687    -6.66139  0.00288796
        3353    -6.56941    -6.66136  0.00288723
        3354    -6.57163    -6.66134  0.00288649
        3355    -6.57453    -6.66131  0.00288575
        3356    -6.57679    -6.66129    0.002885
        3357    -6.57874    -6.66126  0.00288424
        3358    -6.58135    -6.66124  0.00288348
        3359    -6.58364    -6.66121  0.00288272
        3360    -6.58562    -6.66119  0.00288195
        3361    -6.58824    -6.66117  0.00288117
        3362    -6.59054    -6.66115  0.00288039
        3363    -6.59188    -6.66113  0.00287961
        3364    -6.59353    -6.66111  0.00287882
        3365    -6.59648    -6.66109  0.00287803
        3366    -6.59909    -6.66107  0.00287723
        3367    -6.60073    -6.66105  0.00287643
        3368    -6.60236    -6.66104  0.00287563
        3369     -6.6043    -6.66102  0.00287483
        3370    -6.60623      -6.661  0.00287402
        3371    -6.60782    -6.66099  0.00287321
        3372    -6.60972    -6.66097   0.0028724
        3373    -6.61193    -6.66096  0.00287159
        3374    -6.61379    -6.66094  0.00287077
        3375    -6.61661    -6.66093  0.00286995
        3376    -6.61875    -6.66092  0.00286913
        3377    -6.62119    -6.66091   0.0028683
        3378    -6.62426    -6.66089  0.00286747
        3379      -6.626    -6.66088  0.00286664
        3380    -6.62804    -6.66087  0.00286581
        3381    -6.62973    -6.66087  0.00286498
        3382    -6.63138    -6.66086  0.00286414
        3383    -6.63398    -6.66085  0.00286331
        3384    -6.63557    -6.66084  0.00286247
        3385    -6.63745    -6.66083  0.00286163
        3386    -6.63961    -6.66083   0.0028608
        3387    -6.64207    -6.66082  0.00285996
        3388    -6.64383    -6.66082  0.00285912
        3389    -6.64491    -6.66081  0.00285828
        3390     -6.6466    -6.66081  0.00285744
        3391     -6.6489     -6.6608   0.0028566
        3392    -6.65082     -6.6608  0.00285576
        3393    -6.65206     -6.6608  0.00285492
        3394    -6.65325     -6.6608  0.00285407
        3395    -6.65472     -6.6608  0.00285323
        3396    -6.65647    -6.66079  0.00285239
        3397     -6.6585    -6.66079  0.00285156
        3398    -6.65983    -6.66079  0.00285072
        3399    -6.66144    -6.66079  0.00284988
        3400    -6.66267    -6.66079  0.00284904
        3401    -6.66386    -6.66079   0.0028482
        3402    -6.66499     -6.6608  0.00284736
        3403     -6.6664     -6.6608  0.00284653
        3404    -6.66647     -6.6608  0.00284569
        3405    -6.66713     -6.6608  0.00284486
        3406    -6.66838     -6.6608  0.00284402
        3407    -6.66926    -6.66081  0.00284319
        3408    -6.66944    -6.66081  0.00284236
        3409    -6.66989    -6.66081  0.00284152
        3410    -6.67029    -6.66081  0.00284069
        3411    -6.67063    -6.66082  0.00283986
        3412    -6.67157    -6.66082  0.00283903
        3413    -6.67245    -6.66082   0.0028382
        3414     -6.6736    -6.66083  0.00283737
        3415    -6.67502    -6.66083  0.00283654
        3416    -6.67542    -6.66084  0.00283572
        3417    -6.67609    -6.66084  0.00283489
        3418    -6.67573    -6.66084  0.00283406
        3419    -6.67628    -6.66085  0.00283324
        3420    -6.67646    -6.66085  0.00283241
        3421    -6.67594    -6.66086  0.00283159
        3422    -6.67601    -6.66086  0.00283077
        3423    -6.67602    -6.66087  0.00282994
        3424    -6.67599    -6.66087  0.00282912
        3425     -6.6759    -6.66088   0.0028283
        3426    -6.67575    -6.66088  0.00282747
        3427     -6.6762    -6.66088  0.00282665
        3428    -6.67595    -6.66089  0.00282583
        3429    -6.67629    -6.66089  0.00282501
        3430    -6.67626     -6.6609  0.00282419
        3431    -6.67488     -6.6609  0.00282337
        3432    -6.67506    -6.66091  0.00282255
        3433     -6.6739    -6.66091  0.00282173
        3434    -6.67333    -6.66091  0.00282091
        3435    -6.67304    -6.66092  0.00282009
        3436    -6.67302    -6.66092  0.00281927
        3437    -6.67198    -6.66092  0.00281846
        3438    -6.67122    -6.66093  0.00281764
        3439    -6.67073    -6.66093  0.00281682
        3440    -6.66922    -6.66093    0.002816
        3441    -6.66896    -6.66093  0.00281518
        3442    -6.66768    -6.66094  0.00281437
        3443    -6.66733    -6.66094  0.00281355
        3444    -6.66693    -6.66094  0.00281273
        3445    -6.66585    -6.66094  0.00281192
        3446    -6.66472    -6.66094   0.0028111
        3447    -6.66355    -6.66094  0.00281029
        3448    -6.66137    -6.66094  0.00280947
        3449    -6.66046    -6.66094  0.00280866
        3450    -6.65918    -6.66094  0.00280784
        3451    -6.65852    -6.66094  0.00280703
        3452    -6.65717    -6.66094  0.00280622
        3453    -6.65548    -6.66094   0.0028054
        3454    -6.65376    -6.66094  0.00280459
        3455    -6.65265    -6.66093  0.00280378
        3456    -6.65056    -6.66093  0.00280297
        3457    -6.64908    -6.66093  0.00280216
        3458    -6.64695    -6.66092  0.00280136
        3459    -6.64577    -6.66092  0.00280055
        3460    -6.64392    -6.66091  0.00279974
        3461    -6.64239    -6.66091  0.00279894
        3462    -6.64117     -6.6609  0.00279814
        3463    -6.63962     -6.6609  0.00279734
        3464    -6.63904    -6.66089  0.00279654
        3465    -6.63717    -6.66088  0.00279574
        3466    -6.63562    -6.66088  0.00279494
        3467    -6.63407    -6.66087  0.00279415
        3468    -6.63286    -6.66086  0.00279335
        3469    -6.63166    -6.66085  0.00279256
        3470    -6.62918    -6.66084  0.00279177
        3471    -6.62802    -6.66083  0.00279098
        3472    -6.62623    -6.66082  0.00279019
        3473    -6.62414    -6.66081  0.00278941
        3474    -6.62273     -6.6608  0.00278863
        3475    -6.62135    -6.66079  0.00278785
        3476       -6.62    -6.66078  0.00278707
        3477    -6.61901    -6.66077   0.0027863
        3478    -6.61742    -6.66076  0.00278552
        3479    -6.61619    -6.66074  0.00278475
        3480    -6.61534    -6.66073  0.00278398
        3481    -6.61388    -6.66072  0.00278322
        3482    -6.61183     -6.6607  0.00278245
        3483    -6.61081    -6.66069  0.00278169
        3484    -6.60984    -6.66067  0.00278093
        3485    -6.60926    -6.66066  0.00278017
        3486    -6.60874    -6.66064  0.00277941
        3487    -6.60764    -6.66063  0.00277866
        3488     -6.6079    -6.66061   0.0027779
        3489    -6.60693     -6.6606  0.00277715
        3490    -6.60701    -6.66058   0.0027764
        3491    -6.60683    -6.66057  0.00277564
        3492    -6.60608    -6.66055  0.00277489
        3493     -6.6054    -6.66054  0.00277414
        3494    -6.60479    -6.66052  0.00277339
        3495    -6.60459     -6.6605  0.00277265
        3496     -6.6051    -6.66049   0.0027719
        3497    -6.60505    -6.66047  0.00277115
        3498    -6.60475    -6.66046  0.00277041
        3499     -6.6042    -6.66044  0.00276966
        3500    -6.60372    -6.66042  0.00276892
        3501     -6.6043    -6.66041  0.00276817
        3502    -6.60462    -6.66039  0.00276743
        3503    -6.60469    -6.66038  0.00276668
        3504    -6.60515    -6.66036  0.00276594
        3505    -6.60536    -6.66034  0.00276519
        3506    -6.60596    -6.66033  0.00276445
        3507    -6.60695    -6.66031   0.0027637
        3508    -6.60801     -6.6603  0.00276295
        3509    -6.60816    -6.66028  0.00276221
        3510    -6.60901    -6.66027  0.00276146
        3511    -6.60993    -6.66025  0.00276071
        3512     -6.6109    -6.66024  0.00275996
        3513    -6.61224    -6.66023  0.00275921
        3514    -6.61299    -6.66021  0.00275845
        3515    -6.61346     -6.6602   0.0027577
        3516    -6.61431    -6.66019  0.00275695
        3517    -6.61551    -6.66017  0.00275619
        3518    -6.61676    -6.66016  0.00275544
        3519    -6.61772    -6.66015  0.00275468
        3520    -6.61904    -6.66014  0.00275392
        3521    -6.61974    -6.66013  0.00275317
        3522    -6.62112    -6.66012  0.00275241
        3523    -6.62284    -6.66011  0.00275165
        3524    -6.62426     -6.6601  0.00275088
        3525    -6.62603    -6.66009  0.00275012
        3526    -6.62684    -6.66008  0.00274936
        3527    -6.62832    -6.66007  0.00274859
        3528    -6.63012    -6.66006  0.00274783
        3529    -6.63097    -6.66005  0.00274706
        3530    -6.63247    -6.66004  0.00274629
        3531    -6.63463    -6.66004  0.00274552
        3532    -6.63581    -6.66003  0.00274475
        3533    -6.63732    -6.66002  0.00274399
        3534    -6.63882    -6.66002  0.00274322
        3535    -6.64032    -6.66001  0.00274245
        3536    -6.64116    -6.66001  0.00274167
        3537    -6.64264       -6.66   0.0027409
        3538    -6.64378       -6.66  0.00274013
        3539    -6.64459    -6.65999  0.00273936
        3540    -6.64602    -6.65999  0.00273859
        3541    -6.64777    -6.65998  0.00273782
        3542    -6.64917    -6.65998  0.00273705
        3543    -6.65055    -6.65998  0.00273628
        3544    -6.65224    -6.65998  0.00273551
        3545    -6.65325    -6.65997  0.00273474
        3546     -6.6549    -6.65997  0.00273396
        3547    -6.65652    -6.65997  0.00273319
        3548    -6.65714    -6.65997  0.00273242
        3549    -6.65839    -6.65997  0.00273165
        3550    -6.65897    -6.65997  0.00273088
        3551    -6.66017    -6.65997  0.00273012
        3552    -6.66071    -6.65997  0.00272935
        3553    -6.66186    -6.65997  0.00272858
        3554      -6.663    -6.65997  0.00272781
        3555    -6.66509    -6.65997  0.00272704
        3556    -6.66683    -6.65998  0.00272628
        3557    -6.66823    -6.65998  0.00272551
        3558    -6.66929    -6.65998  0.00272475
        3559    -6.66968    -6.65998  0.00272398
        3560    -6.67071    -6.65999  0.00272322
        3561    -6.67204    -6.65999  0.00272246
        3562    -6.67303    -6.65999   0.0027217
        3563    -6.67467       -6.66  0.00272093
        3564    -6.67597       -6.66  0.00272017
        3565    -6.67629    -6.66001  0.00271942
        3566    -6.67822    -6.66001  0.00271866
        3567    -6.67886    -6.66002   0.0027179
        3568    -6.68015    -6.66002  0.00271715
        3569    -6.68078    -6.66003  0.00271639
        3570    -6.68207    -6.66003  0.00271564
        3571    -6.68271    -6.66004  0.00271488
        3572      -6.684    -6.66005  0.00271413
        3573    -6.68497    -6.66005  0.00271338
        3574    -6.68628    -6.66006  0.00271263
        3575    -6.68791    -6.66007  0.00271188
        3576    -6.68891    -6.66008  0.00271114
        3577    -6.68992    -6.66009  0.00271039
        3578    -6.68997    -6.66009  0.00270965
        3579    -6.69003     -6.6601   0.0027089
        3580     -6.6914    -6.66011  0.00270816
        3581    -6.69311    -6.66012  0.00270742
        3582    -6.69417    -6.66013  0.00270668
        3583    -6.69493    -6.66014  0.00270594
        3584    -6.69635    -6.66015  0.00270521
        3585    -6.69745    -6.66016  0.00270447
        3586    -6.69921    -6.66017  0.00270374
        3587    -6.69968    -6.66018  0.00270301
        3588    -6.70112    -6.66019  0.00270228
        3589    -6.70225    -6.66021  0.00270155
