#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3108    -545.428    -637.309     6.43073
        3109    -543.478    -637.279     6.42873
        3110    -541.271    -637.248     6.42674
        3111    -539.299    -637.217     6.42475
        3112    -537.271    -637.185     6.42277
        3113    -535.383    -637.152     6.42079
        3114    -533.736    -637.119     6.41881
        3115    -531.844    -637.085     6.41684
        3116    -530.099    -637.051     6.41487
        3117    -528.503    -637.016     6.41291
        3118    -526.862     -636.98     6.41095
        3119    -525.276    -636.945     6.40899
        3120    -523.746    -636.908     6.40704
        3121    -522.272    -636.872      6.4051
        3122    -520.857    -636.834     6.40315
        3123    -519.501    -636.797     6.40121
        3124    -518.206    -636.759     6.39928
        3125    -516.875    -636.721     6.39734
        3126    -515.703    -636.682     6.39541
        3127    -514.497    -636.643     6.39349
        3128     -513.55    -636.603     6.39156
        3129    -512.569    -636.564     6.38964
        3130    -511.847    -636.524     6.38773
        3131     -511.19    -636.484     6.38581
        3132    -510.305    -636.444      6.3839
        3133    -509.485    -636.403     6.38199
        3134    -508.925    -636.362     6.38009
        3135    -508.234    -636.322     6.37818
        3136    -507.608    -636.281     6.37628
        3137    -507.241    -636.239     6.37438
        3138    -506.841    -636.198     6.37248
        3139    -506.601    -636.157     6.37059
        3140    -506.327    -636.115     6.36869
        3141    -506.407    -636.074      6.3668
        3142     -506.16    -636.033      6.3649
        3143    -505.973    -635.991     6.36301
        3144    -506.042     -635.95     6.36112
        3145    -506.073    -635.909     6.35924
        3146    -506.163    -635.868     6.35735
        3147    -506.213    -635.826     6.35546
        3148     -506.32    -635.785     6.35358
        3149    -506.679    -635.744     6.35169
        3150     -507.19    -635.703     6.34981
        3151    -507.659    -635.663     6.34792
        3152    -508.181    -635.622     6.34603
        3153     -508.56    -635.582     6.34415
        3154    -508.991    -635.542     6.34227
        3155    -509.473    -635.502     6.34038
        3156      -510.2    -635.462      6.3385
        3157    -510.877    -635.423     6.33661
        3158    -511.603    -635.384     6.33473
        3159    -512.374    -635.345     6.33284
        3160    -512.997    -635.306     6.33096
        3161    -513.859    -635.268     6.32907
        3162    -514.765    -635.229     6.32718
        3163    -515.714    -635.192     6.32529
        3164    -516.607    -635.154     6.32341
        3165    -517.834    -635.117     6.32152
        3166    -519.004     -635.08     6.31963
        3167    -520.115    -635.044     6.31774
        3168    -521.264    -635.008     6.31584
        3169    -522.451    -634.973     6.31395
        3170    -523.674    -634.938     6.31206
        3171    -525.127    -634.903     6.31016
        3172    -526.517    -634.869     6.30826
        3173    -527.843    -634.835     6.30637
        3174    -529.103    -634.802     6.30447
        3175    -530.396    -634.769     6.30257
        3176    -531.719    -634.736     6.30067
        3177     -533.17    -634.704     6.29876
        3178    -534.746    -634.673     6.29686
        3179    -536.254    -634.642     6.29496
        3180     -537.69    -634.612     6.29305
        3181    -539.347    -634.582     6.29114
        3182    -541.128    -634.552     6.28923
        3183     -542.64    -634.523     6.28733
        3184    -544.273    -634.495     6.28541
        3185    -545.928    -634.467      6.2835
        3186    -547.605     -634.44     6.28159
        3187    -549.398    -634.413     6.27967
        3188    -551.114    -634.387     6.27776
        3189    -552.848    -634.362     6.27584
        3190    -554.696    -634.337     6.27393
        3191     -556.56    -634.312     6.27201
        3192    -558.538    -634.288     6.27009
        3193    -560.432    -634.265     6.26817
        3194    -562.242    -634.243     6.26624
        3195    -563.771    -634.221     6.26432
        3196     -565.41    -634.199      6.2624
        3197     -567.35    -634.178     6.26047
        3198    -569.105    -634.158     6.25855
        3199    -571.062    -634.138     6.25662
        3200    -573.124    -634.119      6.2547
        3201    -574.704    -634.101     6.25277
        3202    -576.484    -634.083     6.25084
        3203    -578.072    -634.065     6.24892
        3204    -580.053    -634.048     6.24699
        3205    -582.035    -634.032     6.24506
        3206    -583.822    -634.016     6.24313
        3207    -585.706    -634.001     6.24121
        3208    -587.685    -633.987     6.23928
        3209    -589.466    -633.973     6.23735
        3210    -591.437     -633.96     6.23542
        3211    -593.306    -633.947     6.23349
        3212    -595.169    -633.935     6.23156
        3213    -596.927    -633.923     6.22963
        3214    -598.774    -633.913      6.2277
        3215    -600.514    -633.902     6.22577
        3216    -602.341    -633.892     6.22385
        3217    -604.157    -633.883     6.22192
        3218    -605.863    -633.874     6.21999
        3219    -607.653    -633.866     6.21806
        3220    -609.429    -633.859     6.21614
        3221     -611.19    -633.852     6.21421
        3222    -613.131    -633.845     6.21229
        3223    -614.957    -633.839     6.21036
        3224    -616.766    -633.834     6.20844
        3225    -618.362    -633.829     6.20651
        3226    -620.133    -633.825     6.20459
        3227    -621.689    -633.821     6.20267
        3228    -623.322    -633.818     6.20075
        3229    -624.934    -633.815     6.19883
        3230    -626.523    -633.813     6.19691
        3231     -628.09    -633.811     6.19499
        3232    -629.634     -633.81     6.19308
        3233    -631.154    -633.809     6.19116
        3234    -632.746    -633.809     6.18925
        3235     -634.12    -633.809     6.18733
        3236    -635.566    -633.809     6.18542
        3237    -636.888     -633.81     6.18351
        3238    -638.185    -633.812      6.1816
        3239     -639.65    -633.813     6.17969
        3240    -640.895    -633.816     6.17779
        3241    -642.112    -633.818     6.17588
        3242    -643.401    -633.821     6.17398
        3243    -644.857    -633.825     6.17207
        3244    -646.286    -633.828     6.17017
        3245     -647.59    -633.833     6.16827
        3246    -648.477    -633.837     6.16637
        3247    -649.726    -633.842     6.16448
        3248     -650.85    -633.847     6.16258
        3249    -651.946    -633.853     6.16069
        3250    -653.015    -633.859     6.15879
        3251    -654.251    -633.865      6.1569
        3252    -655.264    -633.872     6.15501
        3253    -656.055    -633.878     6.15312
        3254    -657.111    -633.886     6.15124
        3255    -657.946    -633.893     6.14935
        3256    -658.948    -633.901     6.14747
        3257    -659.827    -633.909     6.14559
        3258    -660.776    -633.917     6.14371
        3259      -661.7    -633.925     6.14183
        3260    -662.598    -633.934     6.13995
        3261    -663.275    -633.943     6.13807
        3262    -664.123    -633.952      6.1362
        3263    -664.946    -633.962     6.13432
        3264    -665.648    -633.972     6.13245
        3265    -666.228    -633.982     6.13058
        3266    -666.785    -633.992     6.12871
        3267     -667.32    -634.002     6.12685
        3268    -668.222    -634.012     6.12498
        3269    -668.615    -634.023     6.12312
        3270    -669.181    -634.034     6.12125
        3271    -669.727    -634.044     6.11939
        3272    -670.252    -634.056     6.11753
        3273    -670.855    -634.067     6.11567
        3274    -671.341    -634.078     6.11381
        3275    -671.711     -634.09     6.11196
        3276    -672.356    -634.101      6.1101
        3277    -672.593    -634.113     6.10825
        3278    -673.106    -634.125      6.1064
        3279    -673.407    -634.137     6.10455
        3280    -674.083    -634.149      6.1027
        3281    -674.353    -634.161     6.10085
        3282    -674.707    -634.174     6.09901
        3283    -674.949    -634.186     6.09716
        3284    -675.373    -634.199     6.09532
        3285    -675.881    -634.211     6.09347
        3286    -676.183    -634.224     6.09163
        3287    -676.473    -634.237     6.08979
        3288    -676.751     -634.25     6.08796
        3289    -677.019    -634.263     6.08612
        3290     -677.18    -634.276     6.08428
        3291    -677.331    -634.289     6.08245
        3292    -677.473    -634.302     6.08061
        3293    -677.803    -634.315     6.07878
        3294    -678.027    -634.329     6.07695
        3295    -678.243    -634.342     6.07512
        3296    -678.453    -634.355     6.07329
        3297    -678.268    -634.369     6.07147
        3298    -678.564    -634.382     6.06964
        3299    -678.563    -634.396     6.06781
        3300     -678.85    -634.409     6.06599
        3301    -679.133    -634.423     6.06417
        3302    -679.315    -634.436     6.06235
        3303    -679.592     -634.45     6.06053
        3304    -679.672    -634.464     6.05871
        3305    -679.749    -634.477     6.05689
        3306     -680.02    -634.491     6.05507
        3307    -680.192    -634.505     6.05326
        3308    -680.364    -634.519     6.05144
        3309    -680.341    -634.533     6.04963
        3310    -680.318    -634.546     6.04782
        3311    -680.491     -634.56     6.04601
        3312    -680.665    -634.574      6.0442
        3313    -680.841    -634.588     6.04239
        3314    -681.018    -634.602     6.04058
        3315    -681.099    -634.616     6.03878
        3316    -681.379     -634.63     6.03697
        3317    -681.662    -634.644     6.03517
        3318    -681.851    -634.659     6.03337
        3319    -681.946    -634.673     6.03157
        3320    -682.046    -634.687     6.02977
        3321    -682.247    -634.701     6.02797
        3322    -682.551    -634.716     6.02617
        3323    -682.762     -634.73     6.02438
        3324    -682.979    -634.745     6.02258
        3325      -683.3    -634.759     6.02079
        3326    -683.628    -634.774     6.01899
        3327    -683.767    -634.789      6.0172
        3328     -684.01    -634.804     6.01541
        3329    -684.554    -634.819     6.01362
        3330    -684.812    -634.834     6.01184
        3331    -685.078    -634.849     6.01005
        3332    -685.256    -634.864     6.00827
        3333    -685.637    -634.879     6.00648
        3334    -685.832    -634.894      6.0047
        3335    -686.134     -634.91     6.00292
        3336    -686.348    -634.925     6.00114
        3337    -686.572    -634.941     5.99936
        3338    -686.904    -634.956     5.99759
        3339    -687.247    -634.972     5.99581
        3340    -687.697    -634.988     5.99404
        3341    -687.867    -635.003     5.99226
        3342    -688.145    -635.019     5.99049
        3343    -688.337    -635.035     5.98872
        3344    -688.736    -635.051     5.98695
        3345    -689.245    -635.068     5.98518
        3346    -689.669    -635.084     5.98342
        3347    -690.105      -635.1     5.98165
        3348    -690.359    -635.117     5.97989
        3349    -690.724    -635.133     5.97812
        3350    -691.005     -635.15     5.97636
        3351    -691.689    -635.167      5.9746
        3352    -692.094    -635.184     5.97285
        3353    -692.609    -635.201     5.97109
        3354    -693.236    -635.218     5.96933
        3355    -693.778    -635.236     5.96758
        3356    -694.334    -635.253     5.96583
        3357    -694.806    -635.271     5.96408
        3358    -695.584    -635.289     5.96233
        3359     -696.18    -635.307     5.96058
        3360    -696.888    -635.326     5.95883
        3361    -697.511    -635.344     5.95709
        3362    -698.344    -635.363     5.95535
        3363    -699.091    -635.382     5.95361
        3364     -699.95    -635.401     5.95187
        3365    -700.723     -635.42     5.95013
        3366    -701.217     -635.44      5.9484
        3367    -702.016     -635.46     5.94666
        3368    -702.924     -635.48     5.94493
        3369    -703.746      -635.5      5.9432
        3370    -704.482    -635.521     5.94147
        3371    -705.229    -635.541     5.93974
        3372     -705.79    -635.562     5.93802
        3373    -706.654    -635.583      5.9363
        3374    -707.429    -635.604     5.93458
        3375    -708.017    -635.626     5.93286
        3376    -708.907    -635.648     5.93114
        3377    -709.705    -635.669     5.92942
        3378    -710.608    -635.692     5.92771
        3379    -711.321    -635.714       5.926
        3380    -712.235    -635.737     5.92429
        3381     -712.86    -635.759     5.92258
        3382    -713.683    -635.783     5.92087
        3383     -714.41    -635.806     5.91917
        3384    -715.334    -635.829     5.91746
        3385    -716.162    -635.853     5.91576
        3386    -716.988    -635.877     5.91407
        3387    -717.813    -635.901     5.91237
        3388    -718.635    -635.926     5.91067
        3389    -719.453     -635.95     5.90898
        3390    -720.267    -635.975     5.90729
        3391    -721.074        -636      5.9056
        3392    -721.973    -636.026     5.90392
        3393    -722.863    -636.051     5.90223
        3394     -723.55    -636.077     5.90055
        3395    -724.323    -636.103     5.89887
        3396    -724.891    -636.129     5.89719
        3397    -725.641    -636.155     5.89551
        3398    -726.475    -636.182     5.89384
        3399    -727.197    -636.209     5.89216
        3400    -727.902    -636.236     5.89049
        3401    -728.688    -636.263     5.88882
        3402    -729.359     -636.29     5.88716
        3403    -729.815    -636.318     5.88549
        3404    -730.445    -636.345     5.88383
        3405    -731.054    -636.373     5.88216
        3406    -731.543    -636.401      5.8805
        3407    -732.203    -636.429     5.87884
        3408    -732.545    -636.457     5.87719
        3409    -733.058    -636.486     5.87553
        3410    -733.641    -636.514     5.87388
        3411    -734.196    -636.543     5.87222
        3412    -734.723    -636.572     5.87057
        3413    -735.122    -636.601     5.86892
        3414     -735.59     -636.63     5.86728
        3415    -736.026    -636.659     5.86563
        3416    -736.333    -636.688     5.86399
        3417    -736.607    -636.717     5.86234
        3418    -736.946    -636.746      5.8607
        3419    -737.153    -636.776     5.85906
        3420    -737.423    -636.805     5.85742
        3421     -737.56    -636.835     5.85578
        3422    -737.662    -636.864     5.85415
        3423    -737.825    -636.894     5.85251
        3424    -737.757    -636.923     5.85088
        3425    -737.848    -636.953     5.84924
        3426    -737.803    -636.982     5.84761
        3427    -737.722    -637.011     5.84598
        3428    -737.505    -637.041     5.84434
        3429    -737.348     -637.07     5.84271
        3430    -737.056    -637.099     5.84108
        3431    -736.823    -637.128     5.83945
        3432    -736.358    -637.157     5.83782
        3433    -736.051    -637.186     5.83619
        3434    -735.803    -637.215     5.83456
        3435    -735.421    -637.243     5.83294
        3436    -734.904    -637.272     5.83131
        3437    -734.351      -637.3     5.82968
        3438    -733.956    -637.328     5.82805
        3439     -733.72    -637.356     5.82642
        3440    -733.157    -637.384      5.8248
        3441    -732.656    -637.412     5.82317
        3442    -732.023    -637.439     5.82154
        3443    -731.746    -637.466     5.81992
        3444    -731.046    -637.494     5.81829
        3445    -730.314    -637.521     5.81666
        3446    -729.355    -637.547     5.81504
        3447    -728.464    -637.574     5.81341
        3448    -727.639      -637.6     5.81178
        3449    -726.785    -637.626     5.81015
        3450    -726.001    -637.651     5.80853
        3451    -724.994    -637.677      5.8069
        3452    -723.863    -637.701     5.80527
        3453    -722.902    -637.726     5.80364
        3454    -721.819     -637.75     5.80201
        3455    -720.713    -637.775     5.80038
        3456    -719.682    -637.798     5.79875
        3457     -718.63    -637.822     5.79712
        3458    -717.656    -637.845     5.79549
        3459    -716.468    -637.867     5.79386
        3460    -715.554     -637.89     5.79223
        3461     -714.43    -637.912      5.7906
        3462    -713.192    -637.934     5.78897
        3463    -712.038    -637.955     5.78733
        3464    -710.871    -637.976      5.7857
        3465     -709.79    -637.997     5.78407
        3466    -708.503    -638.017     5.78244
        3467    -707.305    -638.037      5.7808
        3468      -706.1    -638.057     5.77917
        3469     -704.79    -638.076     5.77754
        3470    -703.572    -638.095      5.7759
        3471    -702.154    -638.113     5.77427
        3472    -700.928    -638.132     5.77263
        3473    -699.797    -638.149       5.771
        3474    -698.471    -638.167     5.76936
        3475    -697.436    -638.184     5.76773
        3476    -696.111      -638.2     5.76609
        3477    -694.787    -638.217     5.76446
        3478    -693.661    -638.233     5.76282
        3479    -692.246    -638.248     5.76119
        3480    -691.128    -638.263     5.75955
        3481    -690.017    -638.278     5.75792
        3482    -688.717    -638.293     5.75628
        3483    -687.716    -638.307     5.75464
        3484    -686.529    -638.321     5.75301
        3485    -685.448    -638.334     5.75137
        3486    -684.278    -638.347     5.74974
        3487    -683.117     -638.36     5.74811
        3488    -682.162    -638.373     5.74647
        3489    -680.828    -638.385     5.74484
        3490      -679.7    -638.397      5.7432
        3491    -678.681    -638.408     5.74157
        3492    -677.673     -638.42     5.73994
        3493    -676.482     -638.43      5.7383
        3494    -675.206    -638.441     5.73667
        3495     -674.04    -638.451     5.73504
        3496    -672.984    -638.461     5.73341
        3497     -671.94    -638.471     5.73177
        3498    -670.811     -638.48     5.73014
        3499    -669.694    -638.489     5.72851
        3500    -668.588    -638.497     5.72688
        3501    -667.495    -638.506     5.72525
        3502    -666.608    -638.514     5.72362
        3503    -665.732    -638.521     5.72199
        3504     -664.77    -638.529     5.72037
        3505    -663.818    -638.536     5.71874
        3506    -662.779    -638.543     5.71711
        3507    -661.651     -638.55     5.71549
        3508    -660.728    -638.556     5.71386
        3509    -659.813    -638.562     5.71224
        3510    -658.905    -638.568     5.71061
        3511    -657.907    -638.573     5.70899
        3512    -656.915    -638.579     5.70736
        3513     -655.93    -638.584     5.70574
        3514    -655.046    -638.588     5.70412
        3515    -654.167    -638.593      5.7025
        3516    -653.097    -638.597     5.70088
        3517    -652.322    -638.601     5.69926
        3518     -651.55    -638.604     5.69764
        3519    -650.681    -638.608     5.69602
        3520    -649.715    -638.611      5.6944
        3521    -648.748    -638.614     5.69279
        3522    -647.781    -638.616     5.69117
        3523    -647.104    -638.619     5.68956
        3524    -646.229    -638.621     5.68794
        3525    -645.156    -638.623     5.68633
        3526    -644.274    -638.624     5.68472
        3527    -643.484    -638.626     5.68311
        3528    -642.494    -638.627     5.68149
        3529    -641.692    -638.628     5.67988
        3530    -640.883    -638.628     5.67828
        3531    -639.774    -638.629     5.67667
        3532    -638.753    -638.629     5.67506
        3533    -637.723    -638.629     5.67345
        3534    -636.781    -638.628     5.67185
        3535    -635.828    -638.627     5.67024
        3536    -634.864    -638.626     5.66864
        3537     -633.79    -638.625     5.66704
        3538     -632.51    -638.623     5.66544
        3539     -631.51    -638.621     5.66384
        3540    -630.497    -638.619     5.66224
        3541    -629.373    -638.616     5.66064
        3542    -628.332    -638.613     5.65904
        3543    -627.376     -638.61     5.65744
        3544    -626.211    -638.607     5.65585
        3545    -625.129    -638.603     5.65426
        3546    -623.935    -638.599     5.65266
        3547    -622.823    -638.594     5.65107
        3548    -621.697    -638.589     5.64948
        3549    -620.654    -638.584     5.64789
        3550      -619.5    -638.579      5.6463
        3551    -618.428    -638.573     5.64471
        3552    -617.147    -638.567     5.64313
        3553    -616.047    -638.561     5.64154
        3554    -614.837    -638.554     5.63996
        3555    -613.906    -638.547     5.63838
        3556    -612.573     -638.54      5.6368
        3557    -611.422    -638.532     5.63522
        3558    -610.162    -638.524     5.63364
        3559    -608.794    -638.516     5.63206
        3560    -607.317    -638.507     5.63049
        3561    -606.026    -638.498     5.62891
        3562    -604.823    -638.489     5.62734
        3563    -603.514    -638.479     5.62577
        3564    -602.003    -638.469      5.6242
        3565    -600.876    -638.458     5.62263
        3566    -599.354    -638.447     5.62107
        3567    -597.828    -638.436      5.6195
        3568    -596.592    -638.424     5.61794
        3569     -595.45    -638.412     5.61638
        3570    -594.016      -638.4     5.61482
        3571    -592.582    -638.387     5.61326
        3572     -591.15    -638.374     5.61171
        3573     -590.11     -638.36     5.61015
        3574    -588.881    -638.346      5.6086
        3575    -587.559    -638.332     5.60705
        3576    -586.147    -638.317      5.6055
        3577    -584.842    -638.302     5.60395
        3578    -583.547    -638.287     5.60241
        3579    -582.264    -638.271     5.60086
        3580    -580.898    -638.255     5.59932
        3581    -579.741    -638.239     5.59778
        3582    -578.504    -638.222     5.59624
        3583    -577.384    -638.205     5.59471
        3584    -576.089    -638.188     5.59317
        3585    -574.913     -638.17     5.59164
        3586    -573.762    -638.152     5.59011
        3587    -572.635    -638.134     5.58858
        3588    -571.634    -638.116     5.58706
        3589    -570.563    -638.097     5.58553
        3590    -569.523    -638.078     5.58401
        3591    -568.515    -638.058     5.58249
        3592    -567.639    -638.039     5.58097
        3593    -566.797    -638.019     5.57945
        3594    -565.798    -637.999     5.57793
        3595    -564.934    -637.979     5.57642
        3596    -564.013    -637.958      5.5749
        3597     -563.23    -637.937     5.57339
        3598    -562.489    -637.916     5.57188
        3599    -561.695    -637.895     5.57038
        3600    -561.335    -637.874     5.56887
        3601    -560.729    -637.852     5.56736
        3602    -560.072    -637.831     5.56586
        3603    -559.657    -637.809     5.56436
        3604    -559.193    -637.787     5.56286
        3605    -558.777    -637.765     5.56136
        3606    -558.411    -637.743     5.55986
        3607    -558.094    -637.721     5.55836
        3608    -557.925    -637.699     5.55686
        3609    -557.709    -637.677     5.55537
        3610    -557.543    -637.655     5.55387
        3611    -557.524    -637.633     5.55238
        3612     -557.75     -637.61     5.55089
        3613    -557.733    -637.588     5.54939
        3614    -557.765    -637.566      5.5479
        3615    -557.943    -637.544     5.54641
        3616    -558.169    -637.522     5.54492
        3617    -558.441      -637.5     5.54343
        3618    -558.759    -637.479     5.54194
        3619    -559.122    -637.457     5.54045
        3620    -559.431    -637.435     5.53896
        3621    -559.684    -637.414     5.53748
        3622    -559.881    -637.393     5.53599
        3623    -560.311    -637.371      5.5345
        3624    -560.779     -637.35     5.53302
        3625    -561.674    -637.329     5.53153
        3626    -562.407    -637.309     5.53004
        3627    -562.976    -637.288     5.52855
        3628    -563.576    -637.268     5.52707
        3629    -564.203    -637.248     5.52558
        3630     -564.66    -637.228      5.5241
        3631    -565.238    -637.208     5.52261
        3632    -565.838    -637.188     5.52112
        3633    -566.553    -637.169     5.51964
        3634    -567.382     -637.15     5.51815
        3635    -568.225    -637.131     5.51667
        3636    -569.081    -637.112     5.51518
        3637    -570.043    -637.093      5.5137
        3638    -570.916    -637.075     5.51221
        3639    -571.598    -637.057     5.51073
        3640    -572.381     -637.04     5.50924
        3641    -573.163    -637.022     5.50776
        3642    -573.845    -637.005     5.50627
        3643    -574.621    -636.987     5.50479
        3644    -575.585    -636.971      5.5033
        3645    -576.248    -636.954     5.50182
        3646    -576.997    -636.938     5.50033
        3647    -577.734    -636.921     5.49885
        3648    -578.652    -636.905     5.49736
        3649    -579.163     -636.89     5.49588
        3650    -579.851    -636.874      5.4944
        3651    -580.421    -636.858     5.49291
        3652    -581.165    -636.843     5.49143
        3653    -581.691    -636.828     5.48995
        3654    -581.997    -636.813     5.48847
        3655    -582.473    -636.798     5.48698
        3656    -583.117    -636.784      5.4855
        3657    -583.635    -636.769     5.48402
        3658    -584.123    -636.755     5.48254
        3659    -584.484     -636.74     5.48106
        3660    -584.911    -636.726     5.47958
        3661    -585.403    -636.712      5.4781
        3662    -585.668    -636.698     5.47663
        3663    -585.997    -636.684     5.47515
        3664    -586.292    -636.671     5.47367
        3665    -586.651    -636.657     5.47219
        3666     -586.78    -636.643     5.47072
        3667    -586.875     -636.63     5.46924
        3668    -587.033    -636.616     5.46777
        3669    -587.058    -636.603      5.4663
        3670     -587.05    -636.589     5.46482
        3671    -587.007    -636.576     5.46335
        3672    -586.735    -636.562     5.46188
        3673     -586.82    -636.549     5.46041
        3674     -586.87    -636.535     5.45894
        3675    -586.596    -636.522     5.45747
        3676    -586.484    -636.508       5.456
        3677    -586.438    -636.494     5.45454
        3678    -586.361    -636.481     5.45307
        3679    -586.157    -636.467     5.45161
        3680    -585.922    -636.453     5.45014
        3681    -585.757    -636.439     5.44868
        3682    -585.466    -636.426     5.44722
        3683    -585.149    -636.412     5.44576
        3684    -585.001    -636.398      5.4443
        3685    -584.731    -636.384     5.44284
        3686    -584.242     -636.37     5.44138
        3687    -583.828    -636.355     5.43992
        3688     -583.49    -636.341     5.43846
        3689    -582.839    -636.326     5.43701
        3690    -582.365    -636.312     5.43556
        3691    -581.774    -636.297      5.4341
        3692    -581.265    -636.282     5.43265
        3693    -580.739    -636.267      5.4312
        3694    -580.005    -636.252     5.42975
        3695    -579.549    -636.237      5.4283
        3696    -578.984    -636.221     5.42686
        3697    -578.408    -636.205     5.42541
        3698    -578.017     -636.19     5.42397
        3699     -577.13    -636.174     5.42253
        3700    -576.625    -636.158     5.42108
        3701    -576.114    -636.141     5.41964
        3702    -575.402    -636.125      5.4182
        3703    -574.783    -636.108     5.41677
        3704     -573.77    -636.092     5.41533
        3705    -573.242    -636.075      5.4139
        3706    -572.614    -636.058     5.41246
        3707    -571.985     -636.04     5.41103
        3708    -571.356    -636.023      5.4096
        3709    -570.726    -636.005     5.40817
        3710    -569.902    -635.987     5.40674
        3711    -569.275    -635.969     5.40531
        3712    -568.747    -635.951     5.40389
        3713    -568.124    -635.933     5.40246
        3714    -567.504    -635.915     5.40104
        3715    -566.692    -635.896     5.39962
        3716    -565.981    -635.877      5.3982
        3717    -565.275    -635.858     5.39678
        3718    -564.572    -635.839     5.39536
        3719    -563.776     -635.82     5.39394
        3720    -562.986      -635.8     5.39253
        3721     -562.59     -635.78     5.39112
        3722    -562.004    -635.761      5.3897
        3723    -561.423    -635.741     5.38829
        3724    -560.749     -635.72     5.38688
        3725    -559.983      -635.7     5.38548
        3726    -559.515     -635.68     5.38407
        3727    -559.051    -635.659     5.38267
        3728    -558.398    -635.638     5.38126
        3729    -558.042    -635.618     5.37986
        3730    -557.592    -635.597     5.37846
        3731     -557.05    -635.576     5.37706
        3732    -556.512    -635.554     5.37566
        3733    -555.979    -635.533     5.37426
        3734    -555.449    -635.512     5.37286
        3735    -554.826     -635.49     5.37147
        3736    -554.109    -635.468     5.37007
        3737    -553.689    -635.446     5.36868
        3738    -553.078    -635.424     5.36729
        3739    -552.568    -635.402      5.3659
        3740    -552.062     -635.38     5.36451
        3741    -551.656    -635.357     5.36313
        3742    -551.059    -635.335     5.36174
        3743    -550.563    -635.312     5.36035
        3744    -550.266     -635.29     5.35897
        3745    -549.681    -635.267     5.35759
        3746    -549.197    -635.244     5.35621
        3747    -548.814    -635.221     5.35483
        3748    -548.338    -635.198     5.35345
        3749    -547.964    -635.174     5.35207
        3750    -547.791    -635.151      5.3507
        3751    -547.331    -635.128     5.34932
        3752    -546.779    -635.104     5.34795
        3753    -546.233     -635.08     5.34657
        3754    -545.694    -635.057      5.3452
        3755    -545.065    -635.033     5.34383
        3756    -544.639    -635.008     5.34246
        3757    -544.416    -634.984      5.3411
        3758     -543.91     -634.96     5.33973
        3759    -543.608    -634.936     5.33837
        3760    -543.123    -634.911       5.337
        3761    -542.649    -634.887     5.33564
        3762    -542.285    -634.862     5.33428
        3763    -542.129    -634.838     5.33292
        3764    -541.794    -634.813     5.33156
        3765    -541.376    -634.788      5.3302
        3766     -541.17    -634.763     5.32884
        3767    -540.983    -634.738     5.32749
        3768    -540.912    -634.713     5.32613
        3769    -540.666    -634.688     5.32477
        3770     -540.54    -634.663     5.32342
        3771    -540.144    -634.638     5.32207
        3772    -540.065    -634.613     5.32072
        3773    -539.817    -634.588     5.31937
        3774    -539.596    -634.563     5.31802
        3775    -539.403    -634.538     5.31667
        3776    -539.337    -634.513     5.31532
        3777    -539.205    -634.487     5.31397
        3778    -539.203    -634.462     5.31262
        3779    -539.235    -634.437     5.31128
        3780    -539.302    -634.412     5.30993
        3781    -539.502    -634.387     5.30859
        3782    -539.545    -634.362     5.30724
        3783    -539.626    -634.337      5.3059
        3784     -539.65    -634.312     5.30456
        3785     -539.91    -634.287     5.30321
        3786    -540.212    -634.262     5.30187
        3787    -540.265    -634.237     5.30053
        3788    -540.654    -634.212     5.29919
        3789     -540.99    -634.188     5.29785
        3790    -541.468    -634.163      5.2965
        3791    -542.091    -634.139     5.29516
        3792    -542.662    -634.115     5.29382
        3793    -543.378    -634.091     5.29248
        3794    -544.044    -634.067     5.29114
        3795     -544.66    -634.044      5.2898
        3796     -545.42     -634.02     5.28845
        3797    -546.229    -633.997     5.28711
        3798    -547.085    -633.974     5.28577
        3799    -547.989    -633.952     5.28443
        3800    -549.037    -633.929     5.28308
        3801    -550.131    -633.907     5.28174
        3802    -551.271    -633.885     5.28039
        3803    -552.358    -633.864     5.27905
        3804    -553.392    -633.843      5.2777
        3805    -554.566    -633.822     5.27636
        3806    -555.782    -633.802     5.27501
        3807    -557.037    -633.781     5.27366
        3808    -558.332    -633.762     5.27232
        3809    -559.664    -633.742     5.27097
        3810    -561.031    -633.723     5.26962
        3811    -562.432    -633.704     5.26827
        3812    -563.962    -633.686     5.26692
        3813    -565.522    -633.668     5.26557
        3814    -567.012    -633.651     5.26422
        3815    -568.625    -633.634     5.26287
        3816    -570.067    -633.617     5.26151
        3817    -571.627    -633.601     5.26016
        3818    -573.205    -633.585     5.25881
        3819    -574.701    -633.569     5.25745
        3820    -576.309    -633.554      5.2561
        3821    -577.928     -633.54     5.25474
        3822     -579.75    -633.526     5.25338
        3823    -581.286    -633.512     5.25203
        3824     -583.02    -633.499     5.25067
        3825     -584.56    -633.486     5.24931
        3826    -586.294    -633.474     5.24796
        3827    -588.024    -633.462      5.2466
        3828    -589.747    -633.451     5.24524
        3829    -591.266     -633.44     5.24388
        3830     -592.97    -633.429     5.24252
        3831    -594.562    -633.419     5.24117
        3832    -596.138    -633.409     5.23981
        3833    -597.794      -633.4     5.23845
        3834    -599.236    -633.391     5.23709
        3835     -600.85    -633.382     5.23573
        3836    -602.343    -633.374     5.23437
        3837    -603.909    -633.367     5.23301
        3838     -605.35    -633.359     5.23165
        3839    -606.762    -633.352      5.2303
        3840    -608.242    -633.346     5.22894
        3841    -609.593     -633.34     5.22758
        3842    -610.912    -633.334     5.22622
