#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         626     1.39247     1.39286 9.91742e-06
         627     1.39247     1.39286 9.92168e-06
         628     1.39247     1.39286 9.92584e-06
         629     1.39246     1.39286 9.93037e-06
         630     1.39246     1.39286  9.9348e-06
         631     1.39246     1.39286 9.93912e-06
         632     1.39246     1.39286 9.94356e-06
         633     1.39246     1.39286 9.94791e-06
         634     1.39246     1.39286 9.95262e-06
         635     1.39246     1.39286 9.95699e-06
         636     1.39246     1.39286 9.96125e-06
         637     1.39246     1.39286 9.96541e-06
         638     1.39245     1.39286 9.96993e-06
         639     1.39245     1.39286 9.97435e-06
         640     1.39245     1.39286 9.97867e-06
         641     1.39246     1.39285 9.98265e-06
         642     1.39245     1.39285 9.98653e-06
         643     1.39245     1.39285 9.99031e-06
         644     1.39245     1.39285 9.99399e-06
         645     1.39245     1.39285 9.99758e-06
         646     1.39245     1.39285 1.00013e-05
         647     1.39245     1.39285 1.00049e-05
         648     1.39245     1.39285 1.00087e-05
         649     1.39245     1.39285 1.00123e-05
         650     1.39245     1.39285 1.00159e-05
         651     1.39245     1.39285 1.00196e-05
         652     1.39245     1.39285 1.00232e-05
         653     1.39245     1.39285 1.00265e-05
         654     1.39245     1.39285 1.00297e-05
         655     1.39244     1.39285 1.00332e-05
         656     1.39244     1.39285 1.00369e-05
